device,cfg,layer_type,prec,img,bs,keep_ratio,L_patch,L_eff,ms,peak_mem_mb,status,depth,embed_dim,num_heads,mlp_ratio,complexity_ratio,head_dim,tp_world_size
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,mlp,fp16,208,64,0.375000,169,64,1.512170,147.174,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,patch_embed,fp16,224,1,0.375000,196,74,0.162601,13.302,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,attn,fp16,224,1,0.375000,196,74,0.127554,37.020,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,mlp,fp16,224,1,0.375000,196,74,0.146151,77.041,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,patch_embed,fp16,224,8,0.375000,196,74,0.308037,66.230,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,attn,fp16,224,8,0.375000,196,74,0.184774,76.203,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,mlp,fp16,224,8,0.375000,196,74,0.287771,85.830,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,patch_embed,fp16,224,16,0.375000,196,74,0.458598,71.667,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,attn,fp16,224,16,0.375000,196,74,0.322938,82.609,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,mlp,fp16,224,16,0.375000,196,74,0.477552,95.986,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,patch_embed,fp16,224,24,0.375000,196,74,0.774384,76.746,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,attn,fp16,224,24,0.375000,196,74,0.445127,89.641,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,mlp,fp16,224,24,0.375000,196,74,0.693202,107.174,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,patch_embed,fp16,224,32,0.375000,196,74,0.919461,82.105,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,attn,fp16,224,32,0.375000,196,74,0.583172,96.297,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,mlp,fp16,224,32,0.375000,196,74,0.909090,117.049,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,patch_embed,fp16,224,48,0.375000,196,74,1.399159,92.824,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,attn,fp16,224,48,0.375000,196,74,0.791430,109.922,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,mlp,fp16,224,48,0.375000,196,74,1.345634,138.111,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,patch_embed,fp16,224,64,0.375000,196,74,1.838446,103.667,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,attn,fp16,224,64,0.375000,196,74,1.049280,123.922,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,mlp,fp16,224,64,0.375000,196,74,1.720428,160.424,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,patch_embed,fp32,160,1,1.000000,100,101,0.100732,12.105,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,attn,fp32,160,1,1.000000,100,101,0.191212,30.512,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,mlp,fp32,160,1,1.000000,100,101,0.252604,62.715,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,patch_embed,fp32,160,8,1.000000,100,101,0.221491,64.633,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,attn,fp32,160,8,1.000000,100,101,0.710964,79.102,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,mlp,fp32,160,8,1.000000,100,101,1.434684,87.570,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,patch_embed,fp32,160,16,1.000000,100,101,0.442624,70.289,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,attn,fp32,160,16,1.000000,100,101,1.458645,98.039,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,mlp,fp32,160,16,1.000000,100,101,2.640605,117.477,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,patch_embed,fp32,160,24,1.000000,100,101,0.679255,75.570,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,attn,fp32,160,24,1.000000,100,101,2.046704,116.977,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,mlp,fp32,160,24,1.000000,100,101,3.596187,144.633,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,patch_embed,fp32,160,32,1.000000,100,101,0.727534,81.039,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,attn,fp32,160,32,1.000000,100,101,2.813935,136.039,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,mlp,fp32,160,32,1.000000,100,101,5.086184,172.789,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,patch_embed,fp32,160,48,1.000000,100,101,1.191616,91.977,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,attn,fp32,160,48,1.000000,100,101,4.087210,173.789,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,mlp,fp32,160,48,1.000000,100,101,7.089853,230.102,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,patch_embed,fp32,160,64,1.000000,100,101,1.397491,103.914,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,attn,fp32,160,64,1.000000,100,101,5.239129,214.164,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,mlp,fp32,160,64,1.000000,100,101,9.239078,289.164,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,patch_embed,fp32,176,1,1.000000,121,122,0.102401,12.311,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,attn,fp32,176,1,1.000000,121,122,0.197649,31.004,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,mlp,fp32,176,1,1.000000,121,122,0.254869,63.453,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,patch_embed,fp32,176,8,1.000000,121,122,0.227809,65.781,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,attn,fp32,176,8,1.000000,121,122,0.800371,83.602,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,mlp,fp32,176,8,1.000000,121,122,1.602530,94.977,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,patch_embed,fp32,176,16,1.000000,121,122,0.481844,72.398,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,attn,fp32,176,16,1.000000,121,122,1.681924,106.664,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,mlp,fp32,176,16,1.000000,121,122,3.032684,127.789,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,patch_embed,fp32,176,24,1.000000,121,122,0.725389,79.672,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,attn,fp32,176,24,1.000000,121,122,2.544045,130.477,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,mlp,fp32,176,24,1.000000,121,122,4.483700,163.164,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,patch_embed,fp32,176,32,1.000000,121,122,0.971198,87.164,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,attn,fp32,176,32,1.000000,121,122,3.252387,154.164,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,mlp,fp32,176,32,1.000000,121,122,5.946398,199.164,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,patch_embed,fp32,176,48,1.000000,121,122,1.411080,98.867,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,attn,fp32,176,48,1.000000,121,122,4.852891,197.414,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,mlp,fp32,176,48,1.000000,121,122,8.533120,266.039,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,patch_embed,fp32,176,64,1.000000,121,122,1.778364,112.102,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,attn,fp32,176,64,1.000000,121,122,6.409049,243.664,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,mlp,fp32,176,64,1.000000,121,122,11.669874,333.664,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,patch_embed,fp32,192,1,1.000000,144,145,0.113010,12.535,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,attn,fp32,192,1,1.000000,144,145,0.241995,31.543,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,mlp,fp32,192,1,1.000000,144,145,0.328064,64.605,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,patch_embed,fp32,192,8,1.000000,144,145,0.360847,67.039,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,attn,fp32,192,8,1.000000,144,145,1.059175,88.102,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,mlp,fp32,192,8,1.000000,144,145,2.016902,100.289,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,patch_embed,fp32,192,16,1.000000,144,145,0.690937,74.914,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,attn,fp32,192,16,1.000000,144,145,2.128005,115.352,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,mlp,fp32,192,16,1.000000,144,145,3.579855,140.727,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,patch_embed,fp32,192,24,1.000000,144,145,0.874758,83.289,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,attn,fp32,192,24,1.000000,144,145,3.122568,142.945,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,mlp,fp32,192,24,1.000000,144,145,5.380392,181.914,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,patch_embed,fp32,192,32,1.000000,144,145,1.107931,91.164,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,attn,fp32,192,32,1.000000,144,145,4.300833,168.914,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,mlp,fp32,192,32,1.000000,144,145,6.936073,222.289,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,patch_embed,fp32,192,48,1.000000,144,145,1.532912,106.414,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,attn,fp32,192,48,1.000000,144,145,6.110311,224.539,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,mlp,fp32,192,48,1.000000,144,145,10.093808,304.664,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,patch_embed,fp32,192,64,1.000000,144,145,1.887441,123.164,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,attn,fp32,192,64,1.000000,144,145,7.977486,277.664,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,mlp,fp32,192,64,1.000000,144,145,13.619661,387.414,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,patch_embed,fp32,208,1,1.000000,169,170,0.121832,12.779,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,attn,fp32,208,1,1.000000,169,170,0.249028,32.129,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,mlp,fp32,208,1,1.000000,169,170,0.333905,65.141,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,patch_embed,fp32,208,8,1.000000,169,170,0.372052,69.320,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,attn,fp32,208,8,1.000000,169,170,1.137376,92.102,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,mlp,fp32,208,8,1.000000,169,170,2.252340,108.477,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,patch_embed,fp32,208,16,1.000000,169,170,0.721931,77.648,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,attn,fp32,208,16,1.000000,169,170,2.412319,124.039,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,mlp,fp32,208,16,1.000000,169,170,4.213452,154.789,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,patch_embed,fp32,208,24,1.000000,169,170,0.977397,87.164,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,attn,fp32,208,24,1.000000,169,170,3.593087,156.164,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,mlp,fp32,208,24,1.000000,169,170,6.150961,203.164,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,patch_embed,fp32,208,32,1.000000,169,170,1.194239,97.164,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,attn,fp32,208,32,1.000000,169,170,4.905581,190.164,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,mlp,fp32,208,32,1.000000,169,170,8.239508,253.164,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,patch_embed,fp32,208,48,1.000000,169,170,1.768589,114.617,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,attn,fp32,208,48,1.000000,169,170,6.983757,251.914,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,mlp,fp32,208,48,1.000000,169,170,12.010217,347.164,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,patch_embed,fp32,208,64,1.000000,169,170,2.206445,133.414,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,attn,fp32,208,64,1.000000,169,170,9.162068,315.664,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,mlp,fp32,208,64,1.000000,169,170,15.639663,441.664,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,patch_embed,fp32,224,1,1.000000,196,197,0.136733,13.043,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,attn,fp32,224,1,1.000000,196,197,0.300407,32.762,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,mlp,fp32,224,1,1.000000,196,197,0.394106,66.090,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,patch_embed,fp32,224,8,1.000000,196,197,0.374436,70.164,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,attn,fp32,224,8,1.000000,196,197,1.469970,97.102,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,mlp,fp32,224,8,1.000000,196,197,2.589703,114.570,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,patch_embed,fp32,224,16,1.000000,196,197,0.750661,80.602,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,attn,fp32,224,16,1.000000,196,197,2.904892,134.039,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,mlp,fp32,224,16,1.000000,196,197,4.726887,171.477,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,patch_embed,fp32,224,24,1.000000,196,197,1.178503,91.539,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,attn,fp32,224,24,1.000000,196,197,4.435658,171.570,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,mlp,fp32,224,24,1.000000,196,197,6.984949,225.633,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,patch_embed,fp32,224,32,1.000000,196,197,1.388788,102.039,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,attn,fp32,224,32,1.000000,196,197,5.849123,208.039,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,mlp,fp32,224,32,1.000000,196,197,9.222269,280.789,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,patch_embed,fp32,224,48,1.000000,196,197,1.998901,123.477,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,attn,fp32,224,48,1.000000,196,197,8.563757,281.789,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,mlp,fp32,224,48,1.000000,196,197,13.712764,392.102,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,patch_embed,fp32,224,64,1.000000,196,197,2.572417,145.914,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,attn,fp32,224,64,1.000000,196,197,11.205792,358.164,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,mlp,fp32,224,64,1.000000,196,197,18.281698,505.164,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,patch_embed,fp32,160,1,0.750000,100,76,0.102401,12.105,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,attn,fp32,160,1,0.750000,100,76,0.195980,29.926,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,mlp,fp32,160,1,0.750000,100,76,0.246644,61.945,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,patch_embed,fp32,160,8,0.750000,100,76,0.219345,64.633,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,attn,fp32,160,8,0.750000,100,76,0.564933,74.539,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,mlp,fp32,160,8,0.750000,100,76,1.017809,81.539,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,patch_embed,fp32,160,16,0.750000,100,76,0.446200,70.289,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,attn,fp32,160,16,0.750000,100,76,1.137733,88.789,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,mlp,fp32,160,16,0.750000,100,76,1.964331,104.039,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,patch_embed,fp32,160,24,0.750000,100,76,0.723839,75.570,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,attn,fp32,160,24,0.750000,100,76,1.650333,103.539,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,mlp,fp32,160,24,0.750000,100,76,2.947927,123.289,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,patch_embed,fp32,160,32,0.750000,100,76,0.734210,81.039,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,attn,fp32,160,32,0.750000,100,76,2.078176,118.164,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,mlp,fp32,160,32,0.750000,100,76,3.625035,144.664,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,patch_embed,fp32,160,48,0.750000,100,76,1.184940,91.977,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,attn,fp32,160,48,0.750000,100,76,3.224373,145.664,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,mlp,fp32,160,48,0.750000,100,76,5.639076,189.414,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,patch_embed,fp32,160,64,0.750000,100,76,1.390219,102.914,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,attn,fp32,160,64,0.750000,100,76,4.197478,176.164,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,mlp,fp32,160,64,0.750000,100,76,7.013202,230.164,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,patch_embed,fp32,176,1,0.750000,121,91,0.100017,12.311,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,attn,fp32,176,1,0.750000,121,91,0.190377,30.277,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,mlp,fp32,176,1,0.750000,121,91,0.247955,62.363,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,patch_embed,fp32,176,8,0.750000,121,91,0.227451,65.781,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,attn,fp32,176,8,0.750000,121,91,0.668764,77.227,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,mlp,fp32,176,8,0.750000,121,91,1.187801,86.008,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,patch_embed,fp32,176,16,0.750000,121,91,0.494003,72.398,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,attn,fp32,176,16,0.750000,121,91,1.364708,95.852,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,mlp,fp32,176,16,0.750000,121,91,2.316356,110.352,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,patch_embed,fp32,176,24,0.750000,121,91,0.730634,79.672,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,attn,fp32,176,24,0.750000,121,91,1.966000,111.758,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,mlp,fp32,176,24,0.750000,121,91,3.457308,135.945,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,patch_embed,fp32,176,32,0.750000,121,91,0.978827,87.164,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,attn,fp32,176,32,0.750000,121,91,2.560735,130.289,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,mlp,fp32,176,32,0.750000,121,91,4.520416,163.164,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,patch_embed,fp32,176,48,0.750000,121,91,1.390934,98.867,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,attn,fp32,176,48,0.750000,121,91,3.783703,164.289,ok,32,1024,16,4.0,0.64,64,4
RTX2080Ti,vith_gridH_d32_e1024_h16_r4_0,mlp,fp32,176,48,0.750000,121,91,6.714940,213.664,ok,32,1024,16,4.0,0.64,64,4
