device,cfg,layer_type,prec,img,bs,keep_ratio,L_patch,L_eff,avg_power_w,energy_mj,ms_event,status,depth,embed_dim,num_heads,mlp_ratio,complexity_ratio,head_dim,tp_world_size,runs,warmup
RTX4090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp32,176,24,1.000000,121,122,78.166500,139.922787,1.790061,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp32,176,32,1.000000,121,122,76.658500,43.629358,0.569139,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,attn,fp32,176,32,1.000000,121,122,74.365000,133.748726,1.798544,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp32,176,32,1.000000,121,122,81.371000,188.069344,2.311258,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp32,176,48,1.000000,121,122,78.435500,59.587637,0.759702,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,attn,fp32,176,48,1.000000,121,122,76.402000,179.973285,2.355610,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp32,176,48,1.000000,121,122,85.365500,276.255321,3.236147,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp32,176,64,1.000000,121,122,84.495000,74.088731,0.876842,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,attn,fp32,176,64,1.000000,121,122,79.875500,230.598140,2.886970,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp32,176,64,1.000000,121,122,91.332000,392.631441,4.298947,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp32,192,1,1.000000,144,145,86.234500,43.101797,0.499821,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,attn,fp32,192,1,1.000000,144,145,69.085500,77.576937,1.122912,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp32,192,1,1.000000,144,145,68.515500,43.127273,0.629453,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp32,192,8,1.000000,144,145,69.030500,38.779899,0.561779,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,attn,fp32,192,8,1.000000,144,145,70.299500,77.586803,1.103661,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp32,192,8,1.000000,144,145,72.266000,69.944700,0.967878,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp32,192,16,1.000000,144,145,71.754500,45.673060,0.636518,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,attn,fp32,192,16,1.000000,144,145,71.820500,99.277306,1.382298,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp32,192,16,1.000000,144,145,75.885500,142.793927,1.881702,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp32,192,24,1.000000,144,145,75.892000,39.641852,0.522346,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,attn,fp32,192,24,1.000000,144,145,74.126000,121.576841,1.640138,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp32,192,24,1.000000,144,145,80.111000,165.880270,2.070630,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp32,192,32,1.000000,144,145,78.588500,48.131370,0.612448,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,attn,fp32,192,32,1.000000,144,145,76.433000,158.592240,2.074918,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp32,192,32,1.000000,144,145,83.080000,229.843678,2.766534,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp32,192,48,1.000000,144,145,80.092500,63.823856,0.796877,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,attn,fp32,192,48,1.000000,144,145,78.896500,211.652927,2.682666,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp32,192,48,1.000000,144,145,91.399000,347.949706,3.806931,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp32,192,64,1.000000,144,145,88.260500,86.953116,0.985187,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,attn,fp32,192,64,1.000000,144,145,81.681500,292.962396,3.586643,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp32,192,64,1.000000,144,145,96.104000,481.926037,5.014630,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp32,208,1,1.000000,169,170,88.368000,41.163370,0.465818,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,attn,fp32,208,1,1.000000,169,170,71.051000,73.730704,1.037715,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp32,208,1,1.000000,169,170,69.328500,42.517561,0.613277,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp32,208,8,1.000000,169,170,69.467500,37.630712,0.541702,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,attn,fp32,208,8,1.000000,169,170,70.946000,69.953438,0.986010,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp32,208,8,1.000000,169,170,73.601500,79.188855,1.075914,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp32,208,16,1.000000,169,170,72.493000,39.766760,0.548560,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,attn,fp32,208,16,1.000000,169,170,72.533000,107.102809,1.476608,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp32,208,16,1.000000,169,170,77.863000,143.365591,1.841254,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp32,208,24,1.000000,169,170,77.163500,41.798172,0.541683,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,attn,fp32,208,24,1.000000,169,170,75.287500,140.520686,1.866454,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp32,208,24,1.000000,169,170,82.366000,190.083330,2.307789,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp32,208,32,1.000000,169,170,78.802500,51.385281,0.652077,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,attn,fp32,208,32,1.000000,169,170,75.792000,175.866544,2.320384,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp32,208,32,1.000000,169,170,85.820500,270.363957,3.150342,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp32,208,48,1.000000,169,170,82.907000,72.306577,0.872141,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,attn,fp32,208,48,1.000000,169,170,81.196500,258.673080,3.185766,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp32,208,48,1.000000,169,170,94.417000,414.904559,4.394384,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp32,208,64,1.000000,169,170,89.842000,99.680058,1.109504,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,attn,fp32,208,64,1.000000,169,170,84.761000,343.093275,4.047773,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp32,208,64,1.000000,169,170,103.090000,583.018980,5.655437,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp32,224,1,1.000000,196,197,95.628000,39.795631,0.416150,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,attn,fp32,224,1,1.000000,196,197,72.405500,81.148378,1.120749,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp32,224,1,1.000000,196,197,70.464500,41.799766,0.593203,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp32,224,8,1.000000,196,197,70.529500,31.784994,0.450662,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,attn,fp32,224,8,1.000000,196,197,71.743500,79.989526,1.114938,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp32,224,8,1.000000,196,197,74.473000,89.026335,1.195418,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp32,224,16,1.000000,196,197,74.767000,39.543967,0.528896,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,attn,fp32,224,16,1.000000,196,197,74.592000,117.499228,1.575226,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp32,224,16,1.000000,196,197,79.877500,161.764846,2.025162,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp32,224,24,1.000000,196,197,79.208500,48.097429,0.607226,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,attn,fp32,224,24,1.000000,196,197,76.369500,157.249323,2.059059,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp32,224,24,1.000000,196,197,84.614000,228.421518,2.699571,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp32,224,32,1.000000,196,197,83.826500,59.760649,0.712909,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,attn,fp32,224,32,1.000000,196,197,79.864000,209.104911,2.618262,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp32,224,32,1.000000,196,197,89.854500,318.837120,3.548371,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp32,224,48,1.000000,196,197,88.244000,87.533814,0.991952,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,attn,fp32,224,48,1.000000,196,197,85.099000,316.680476,3.721318,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp32,224,48,1.000000,196,197,98.770000,494.101593,5.002547,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp32,224,64,1.000000,196,197,89.768500,116.740991,1.300467,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,attn,fp32,224,64,1.000000,196,197,89.266500,422.098572,4.728522,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp32,224,64,1.000000,196,197,110.156000,729.103702,6.618829,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp32,160,1,0.750000,100,76,98.187000,35.481797,0.361370,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,attn,fp32,160,1,0.750000,100,76,73.181000,49.390735,0.674912,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp32,160,1,0.750000,100,76,69.556000,39.238042,0.564122,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp32,160,8,0.750000,100,76,69.208000,34.470013,0.498064,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,attn,fp32,160,8,0.750000,100,76,69.837500,78.957942,1.130595,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp32,160,8,0.750000,100,76,71.143500,49.079681,0.689869,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp32,160,16,0.750000,100,76,71.083000,32.878560,0.462538,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,attn,fp32,160,16,0.750000,100,76,70.883500,73.332554,1.034550,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp32,160,16,0.750000,100,76,73.101000,68.117969,0.931834,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp32,160,24,0.750000,100,76,71.861500,35.763342,0.497670,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,attn,fp32,160,24,0.750000,100,76,70.941500,81.143682,1.143811,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp32,160,24,0.750000,100,76,75.002000,99.328090,1.324339,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp32,160,32,0.750000,100,76,75.152500,38.994408,0.518870,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,attn,fp32,160,32,0.750000,100,76,73.256000,85.591372,1.168387,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp32,160,32,0.750000,100,76,77.749000,122.216204,1.571933,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp32,160,48,0.750000,100,76,77.775500,50.962738,0.655254,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,attn,fp32,160,48,0.750000,100,76,74.932500,124.932738,1.667270,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp32,160,48,0.750000,100,76,81.177500,179.967789,2.216966,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp32,160,64,0.750000,100,76,81.464500,61.104632,0.750077,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,attn,fp32,160,64,0.750000,100,76,78.827500,161.696516,2.051270,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp32,160,64,0.750000,100,76,86.394000,233.650567,2.704477,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp32,176,1,0.750000,121,91,80.580000,40.158751,0.498371,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,attn,fp32,176,1,0.750000,121,91,70.347500,71.113331,1.010886,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp32,176,1,0.750000,121,91,69.549000,39.376529,0.566170,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp32,176,8,0.750000,121,91,69.770500,31.292907,0.448512,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,attn,fp32,176,8,0.750000,121,91,70.715500,79.175562,1.119635,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp32,176,8,0.750000,121,91,72.092500,55.965466,0.776301,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp32,176,16,0.750000,121,91,71.688500,35.470781,0.494790,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,attn,fp32,176,16,0.750000,121,91,71.931000,78.319394,1.088813,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp32,176,16,0.750000,121,91,74.270000,83.772757,1.127949,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp32,176,24,0.750000,121,91,74.137500,36.082543,0.486698,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,attn,fp32,176,24,0.750000,121,91,73.202000,83.234773,1.137056,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp32,176,24,0.750000,121,91,77.668000,119.608471,1.539997,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp32,176,32,0.750000,121,91,77.626000,43.901788,0.565555,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,attn,fp32,176,32,0.750000,121,91,75.542500,104.591915,1.384544,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp32,176,32,0.750000,121,91,79.923000,143.926105,1.800810,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp32,176,48,0.750000,121,91,78.359000,57.042343,0.727962,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,attn,fp32,176,48,0.750000,121,91,76.534500,143.584109,1.876070,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp32,176,48,0.750000,121,91,83.976500,209.562618,2.495491,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp32,176,64,0.750000,121,91,83.471000,70.182150,0.840797,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,attn,fp32,176,64,0.750000,121,91,79.278500,178.735849,2.254531,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp32,176,64,0.750000,121,91,87.538500,278.895141,3.185971,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp32,192,1,0.750000,144,109,85.801000,36.514709,0.425574,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,attn,fp32,192,1,0.750000,144,109,71.307000,81.225404,1.139094,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp32,192,1,0.750000,144,109,70.105000,47.982778,0.684442,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp32,192,8,0.750000,144,109,70.471000,33.252164,0.471856,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,attn,fp32,192,8,0.750000,144,109,71.178500,68.244124,0.958774,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp32,192,8,0.750000,144,109,72.618500,54.402758,0.749158,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp32,192,16,0.750000,144,109,72.366000,36.911060,0.510061,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,attn,fp32,192,16,0.750000,144,109,72.512500,81.358561,1.121994,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp32,192,16,0.750000,144,109,75.469500,90.395555,1.197776,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp32,192,24,0.750000,144,109,75.217500,35.730840,0.475034,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,attn,fp32,192,24,0.750000,144,109,74.722500,109.616832,1.466986,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp32,192,24,0.750000,144,109,78.465500,131.530776,1.676288,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp32,192,32,0.750000,144,109,78.238000,51.506141,0.658326,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,attn,fp32,192,32,0.750000,144,109,75.488500,117.465419,1.556070,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp32,192,32,0.750000,144,109,80.796000,164.642082,2.037750,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp32,192,48,0.750000,144,109,78.891000,60.127565,0.762160,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,attn,fp32,192,48,0.750000,144,109,77.484000,161.019936,2.078106,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp32,192,48,0.750000,144,109,86.757000,256.549196,2.957101,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp32,192,64,0.750000,144,109,85.489000,81.413158,0.952323,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,attn,fp32,192,64,0.750000,144,109,81.173000,210.021437,2.587331,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp32,192,64,0.750000,144,109,91.450000,353.809369,3.868883,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp32,208,1,0.750000,169,127,86.288500,45.063307,0.522240,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,attn,fp32,208,1,0.750000,169,127,71.418500,69.819639,0.977613,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp32,208,1,0.750000,169,127,69.368000,34.024727,0.490496,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp32,208,8,0.750000,169,127,69.282000,35.039843,0.505757,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,attn,fp32,208,8,0.750000,169,127,69.965500,65.332329,0.933779,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp32,208,8,0.750000,169,127,72.316000,62.173247,0.859744,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp32,208,16,0.750000,169,127,72.425500,35.413173,0.488960,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,attn,fp32,208,16,0.750000,169,127,72.141500,72.986883,1.011718,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp32,208,16,0.750000,169,127,75.502000,109.445766,1.449574,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp32,208,24,0.750000,169,127,74.787500,42.679372,0.570675,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,attn,fp32,208,24,0.750000,169,127,73.596500,106.547007,1.447718,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp32,208,24,0.750000,169,127,78.386500,144.440859,1.842675,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp32,208,32,0.750000,169,127,77.777500,50.191252,0.645318,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX4090,vith_gridH_d32_e1152_h12_r4_0,attn,fp32,208,32,0.750000,169,127,76.008000,131.085464,1.724627,ok,32,1152,12,4.000000,0.810000,96,4,10,5
