device,cfg,layer_type,prec,img,bs,keep_ratio,L_patch,L_eff,ms,peak_mem_mb,status,depth,embed_dim,num_heads,mlp_ratio,complexity_ratio,head_dim,tp_world_size
RTX4090,vith_gridH_d32_e1280_h16_r4_0,patch_embed,fp16,160,48,1.000000,100,101,0.278234,110.708,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,attn,fp16,160,48,1.000000,100,101,0.485778,174.770,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,mlp,fp16,160,48,1.000000,100,101,0.932336,222.811,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,patch_embed,fp16,160,64,1.000000,100,101,0.354171,117.802,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,attn,fp16,160,64,1.000000,100,101,0.591516,199.059,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,mlp,fp16,160,64,1.000000,100,101,1.150131,258.936,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,patch_embed,fp16,176,1,1.000000,121,122,0.088215,15.231,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,attn,fp16,176,1,1.000000,121,122,0.135183,52.196,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,mlp,fp16,176,1,1.000000,121,122,0.098228,117.984,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,patch_embed,fp16,176,8,1.000000,121,122,0.111341,96.041,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,attn,fp16,176,8,1.000000,121,122,0.139475,116.730,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,mlp,fp16,176,8,1.000000,121,122,0.202417,137.319,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,patch_embed,fp16,176,16,1.000000,121,122,0.147581,99.365,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,attn,fp16,176,16,1.000000,121,122,0.226378,131.027,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,mlp,fp16,176,16,1.000000,121,122,0.354409,159.702,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,patch_embed,fp16,176,24,1.000000,121,122,0.195265,103.146,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,attn,fp16,176,24,1.000000,121,122,0.297070,146.230,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,mlp,fp16,176,24,1.000000,121,122,0.536919,179.272,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,patch_embed,fp16,176,32,1.000000,121,122,0.223160,106.927,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,attn,fp16,176,32,1.000000,121,122,0.384808,159.621,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,mlp,fp16,176,32,1.000000,121,122,0.717402,200.717,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,patch_embed,fp16,176,48,1.000000,121,122,0.330806,114.490,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,attn,fp16,176,48,1.000000,121,122,0.553370,188.215,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,mlp,fp16,176,48,1.000000,121,122,1.078606,245.233,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,patch_embed,fp16,176,64,1.000000,121,122,0.408649,122.052,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,attn,fp16,176,64,1.000000,121,122,0.738859,220.434,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,mlp,fp16,176,64,1.000000,121,122,1.446128,287.436,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,patch_embed,fp16,192,1,1.000000,144,145,0.273108,15.321,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,attn,fp16,192,1,1.000000,144,145,0.325799,54.271,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,mlp,fp16,192,1,1.000000,144,145,0.095844,118.290,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,patch_embed,fp16,192,8,1.000000,144,145,0.112534,96.490,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,attn,fp16,192,8,1.000000,144,145,0.166059,119.426,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,mlp,fp16,192,8,1.000000,144,145,0.228524,141.768,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,patch_embed,fp16,192,16,1.000000,144,145,0.150800,100.802,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,attn,fp16,192,16,1.000000,144,145,0.266433,137.090,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,mlp,fp16,192,16,1.000000,144,145,0.426054,165.913,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,patch_embed,fp16,192,24,1.000000,144,145,0.220299,105.302,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,attn,fp16,192,24,1.000000,144,145,0.387669,154.301,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,mlp,fp16,192,24,1.000000,144,145,0.635624,191.432,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,patch_embed,fp16,192,32,1.000000,144,145,0.258088,110.552,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,attn,fp16,192,32,1.000000,144,145,0.471950,172.434,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,mlp,fp16,192,32,1.000000,144,145,0.866890,218.936,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,patch_embed,fp16,192,48,1.000000,144,145,0.367641,118.802,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,attn,fp16,192,48,1.000000,144,145,0.688076,204.387,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,mlp,fp16,192,48,1.000000,144,145,1.286149,267.928,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,patch_embed,fp16,192,64,1.000000,144,145,0.474215,128.302,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,attn,fp16,192,64,1.000000,144,145,0.900507,238.402,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,mlp,fp16,192,64,1.000000,144,145,1.666784,318.842,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,patch_embed,fp16,208,1,1.000000,169,170,0.089645,15.418,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,attn,fp16,208,1,1.000000,169,170,0.151277,54.514,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,mlp,fp16,208,1,1.000000,169,170,0.096083,118.886,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,patch_embed,fp16,208,8,1.000000,169,170,0.115395,97.083,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,attn,fp16,208,8,1.000000,169,170,0.183702,122.629,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,mlp,fp16,208,8,1.000000,169,170,0.269890,146.256,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,patch_embed,fp16,208,16,1.000000,169,170,0.197887,102.365,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,attn,fp16,208,16,1.000000,169,170,0.318170,143.934,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,mlp,fp16,208,16,1.000000,169,170,0.503540,174.702,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,patch_embed,fp16,208,24,1.000000,169,170,0.228763,107.646,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,attn,fp16,208,24,1.000000,169,170,0.413179,163.895,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,mlp,fp16,208,24,1.000000,169,170,0.722289,204.897,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,patch_embed,fp16,208,32,1.000000,169,170,0.306487,113.724,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,attn,fp16,208,32,1.000000,169,170,0.536680,184.434,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,mlp,fp16,208,32,1.000000,169,170,1.014352,236.936,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,patch_embed,fp16,208,48,1.000000,169,170,0.417590,123.685,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,attn,fp16,208,48,1.000000,169,170,0.766873,222.434,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,mlp,fp16,208,48,1.000000,169,170,1.465917,294.936,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,patch_embed,fp16,208,64,1.000000,169,170,0.557780,134.052,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,attn,fp16,208,64,1.000000,169,170,1.020432,262.121,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,mlp,fp16,208,64,1.000000,169,170,1.961231,353.999,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,patch_embed,fp16,224,1,1.000000,196,197,0.089645,15.524,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,attn,fp16,224,1,1.000000,196,197,0.149608,55.592,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,mlp,fp16,224,1,1.000000,196,197,0.109434,119.265,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,patch_embed,fp16,224,8,1.000000,196,197,0.148296,97.928,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,attn,fp16,224,8,1.000000,196,197,0.185847,126.754,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,mlp,fp16,224,8,1.000000,196,197,0.292778,150.784,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,patch_embed,fp16,224,16,1.000000,196,197,0.198007,104.053,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,attn,fp16,224,16,1.000000,196,197,0.329256,149.520,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,mlp,fp16,224,16,1.000000,196,197,0.571132,184.194,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,patch_embed,fp16,224,24,1.000000,196,197,0.261784,110.693,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,attn,fp16,224,24,1.000000,196,197,0.474930,173.062,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,mlp,fp16,224,24,1.000000,196,197,0.866175,219.280,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,patch_embed,fp16,224,32,1.000000,196,197,0.334501,116.990,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,attn,fp16,224,32,1.000000,196,197,0.630856,196.605,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,mlp,fp16,224,32,1.000000,196,197,1.168013,254.936,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,patch_embed,fp16,224,48,1.000000,196,197,0.480175,128.771,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,attn,fp16,224,48,1.000000,196,197,0.919819,244.434,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,mlp,fp16,224,48,1.000000,196,197,1.729369,323.624,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,patch_embed,fp16,224,64,1.000000,196,197,0.628829,140.803,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,attn,fp16,224,64,1.000000,196,197,1.210690,287.121,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,mlp,fp16,224,64,1.000000,196,197,2.286792,393.717,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,patch_embed,fp16,160,1,0.750000,100,76,0.090122,15.149,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,attn,fp16,160,1,0.750000,100,76,0.139594,51.522,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,mlp,fp16,160,1,0.750000,100,76,0.099182,116.606,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,patch_embed,fp16,160,8,0.750000,100,76,0.112772,95.005,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,attn,fp16,160,8,0.750000,100,76,0.135541,111.809,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,mlp,fp16,160,8,0.750000,100,76,0.154972,128.686,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,patch_embed,fp16,160,16,0.750000,100,76,0.149727,98.052,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,attn,fp16,160,16,0.750000,100,76,0.160694,120.246,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,mlp,fp16,160,16,0.750000,100,76,0.230312,141.905,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,patch_embed,fp16,160,24,0.750000,100,76,0.154614,101.177,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,attn,fp16,160,24,0.750000,100,76,0.229359,129.793,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,mlp,fp16,160,24,0.750000,100,76,0.347495,155.389,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,patch_embed,fp16,160,32,0.750000,100,76,0.198841,104.302,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,attn,fp16,160,32,0.750000,100,76,0.258207,138.371,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,mlp,fp16,160,32,0.750000,100,76,0.431538,168.874,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,patch_embed,fp16,160,48,0.750000,100,76,0.263810,110.833,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,attn,fp16,160,48,0.750000,100,76,0.369310,155.871,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,mlp,fp16,160,48,0.750000,100,76,0.656366,195.842,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,patch_embed,fp16,160,64,0.750000,100,76,0.339270,117.177,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,attn,fp16,160,64,0.750000,100,76,0.460386,174.434,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,mlp,fp16,160,64,0.750000,100,76,0.875235,222.936,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,patch_embed,fp16,176,1,0.750000,121,91,0.089884,15.231,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,attn,fp16,176,1,0.750000,121,91,0.139713,51.742,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,mlp,fp16,176,1,0.750000,121,91,0.097513,116.936,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,patch_embed,fp16,176,8,0.750000,121,91,0.113726,96.041,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,attn,fp16,176,8,0.750000,121,91,0.135303,113.586,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,mlp,fp16,176,8,0.750000,121,91,0.164747,131.030,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,patch_embed,fp16,176,16,0.750000,121,91,0.149727,99.365,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,attn,fp16,176,16,0.750000,121,91,0.176311,123.762,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,mlp,fp16,176,16,0.750000,121,91,0.291705,146.928,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,patch_embed,fp16,176,24,0.750000,121,91,0.197291,103.802,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,attn,fp16,176,24,0.750000,121,91,0.257254,134.430,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,mlp,fp16,176,24,0.750000,121,91,0.422955,164.268,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,patch_embed,fp16,176,32,0.750000,121,91,0.225306,106.927,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,attn,fp16,176,32,0.750000,121,91,0.303268,146.152,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,mlp,fp16,176,32,0.750000,121,91,0.539064,178.920,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,patch_embed,fp16,176,48,0.750000,121,91,0.333190,114.490,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,attn,fp16,176,48,0.750000,121,91,0.447869,166.426,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,mlp,fp16,176,48,0.750000,121,91,0.793695,210.913,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,patch_embed,fp16,176,64,0.750000,121,91,0.412226,122.708,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,attn,fp16,176,64,0.750000,121,91,0.559807,187.746,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,mlp,fp16,176,64,0.750000,121,91,1.082897,242.905,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,patch_embed,fp16,192,1,0.750000,144,109,0.090003,15.321,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,attn,fp16,192,1,0.750000,144,109,0.143766,52.006,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,mlp,fp16,192,1,0.750000,144,109,0.101924,117.952,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,patch_embed,fp16,192,8,0.750000,144,109,0.112772,96.490,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,attn,fp16,192,8,0.750000,144,109,0.149012,115.207,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,mlp,fp16,192,8,0.750000,144,109,0.198126,134.096,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,patch_embed,fp16,192,16,0.750000,144,109,0.150681,100.802,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,attn,fp16,192,16,0.750000,144,109,0.210643,128.348,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,mlp,fp16,192,16,0.750000,144,109,0.335455,155.194,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,patch_embed,fp16,192,24,0.750000,144,109,0.220418,105.802,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,attn,fp16,192,24,0.750000,144,109,0.272155,141.594,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,mlp,fp16,192,24,0.750000,144,109,0.494599,173.323,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,patch_embed,fp16,192,32,0.750000,144,109,0.258565,110.552,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,attn,fp16,192,32,0.750000,144,109,0.363588,154.340,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,mlp,fp16,192,32,0.750000,144,109,0.636816,191.577,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,patch_embed,fp16,192,48,0.750000,144,109,0.367403,118.802,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,attn,fp16,192,48,0.750000,144,109,0.504971,179.074,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,mlp,fp16,192,48,0.750000,144,109,0.949025,231.709,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,patch_embed,fp16,192,64,0.750000,144,109,0.475168,128.302,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,attn,fp16,192,64,0.750000,144,109,0.654936,207.465,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,mlp,fp16,192,64,0.750000,144,109,1.289606,269.186,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,patch_embed,fp16,208,1,0.750000,169,127,0.089288,15.418,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,attn,fp16,208,1,0.750000,169,127,0.139117,52.270,ok,32,1280,16,4.0,1.0,80,4
RTX4090,vith_gridH_d32_e1280_h16_r4_0,mlp,fp16,208,1,0.750000,169,127,0.102520,117.996,ok,32,1280,16,4.0,1.0,80,4
