device,cfg,layer_type,prec,img,bs,keep_ratio,L_patch,L_eff,ms,peak_mem_mb,status,depth,embed_dim,num_heads,mlp_ratio,complexity_ratio,head_dim,tp_world_size
RTX3090,vith_gridH_d32_e1280_h16_r3_5,attn,fp32,224,48,0.375000,196,74,3.281832,186.640,ok,32,1280,16,3.5,0.875,80,4
RTX3090,vith_gridH_d32_e1280_h16_r3_5,mlp,fp32,224,48,0.375000,196,74,4.964948,221.328,ok,32,1280,16,3.5,0.875,80,4
RTX3090,vith_gridH_d32_e1280_h16_r3_5,patch_embed,fp32,224,64,0.375000,196,74,1.776218,180.673,ok,32,1280,16,3.5,0.875,80,4
RTX3090,vith_gridH_d32_e1280_h16_r3_5,attn,fp32,224,64,0.375000,196,74,4.550934,222.171,ok,32,1280,16,3.5,0.875,80,4
RTX3090,vith_gridH_d32_e1280_h16_r3_5,mlp,fp32,224,64,0.375000,196,74,6.642461,267.796,ok,32,1280,16,3.5,0.875,80,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp16,160,1,1.000000,100,101,0.111461,14.562,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,attn,fp16,160,1,1.000000,100,101,0.149488,45.958,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp16,160,1,1.000000,100,101,0.104308,96.365,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp16,160,8,1.000000,100,101,0.143170,79.368,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,attn,fp16,160,8,1.000000,100,101,0.200272,95.891,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp16,160,8,1.000000,100,101,0.313759,110.346,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp16,160,16,1.000000,100,101,0.236750,81.719,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,attn,fp16,160,16,1.000000,100,101,0.417948,106.452,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp16,160,16,1.000000,100,101,0.680447,126.325,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp16,160,24,1.000000,100,101,0.342607,84.649,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,attn,fp16,160,24,1.000000,100,101,0.573158,117.125,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp16,160,24,1.000000,100,101,0.911951,143.694,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp16,160,32,1.000000,100,101,0.361562,87.860,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,attn,fp16,160,32,1.000000,100,101,0.734806,128.452,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp16,160,32,1.000000,100,101,1.170874,158.282,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp16,160,48,1.000000,100,101,0.569224,93.438,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,attn,fp16,160,48,1.000000,100,101,1.041889,149.104,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp16,160,48,1.000000,100,101,1.892805,190.239,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp16,160,64,1.000000,100,101,0.688076,99.297,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,attn,fp16,160,64,1.000000,100,101,1.380086,170.366,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp16,160,64,1.000000,100,101,2.426863,222.196,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp16,176,1,1.000000,121,122,0.108957,14.639,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,attn,fp16,176,1,1.000000,121,122,0.160694,46.233,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp16,176,1,1.000000,121,122,0.108480,98.136,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp16,176,8,1.000000,121,122,0.143290,79.737,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,attn,fp16,176,8,1.000000,121,122,0.266552,97.108,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp16,176,8,1.000000,121,122,0.390530,113.668,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp16,176,16,1.000000,121,122,0.240564,83.551,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,attn,fp16,176,16,1.000000,121,122,0.414371,110.881,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp16,176,16,1.000000,121,122,0.813365,134.657,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp16,176,24,1.000000,121,122,0.360250,86.495,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,attn,fp16,176,24,1.000000,121,122,0.637174,124.448,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp16,176,24,1.000000,121,122,1.161218,152.801,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp16,176,32,1.000000,121,122,0.464678,90.040,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,attn,fp16,176,32,1.000000,121,122,0.833273,136.866,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp16,176,32,1.000000,121,122,1.528144,171.571,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp16,176,48,1.000000,121,122,0.671268,97.129,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,attn,fp16,176,48,1.000000,121,122,1.183987,162.350,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp16,176,48,1.000000,121,122,2.288699,211.235,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp16,176,64,1.000000,121,122,0.802279,105.860,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,attn,fp16,176,64,1.000000,121,122,1.633883,191.147,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp16,176,64,1.000000,121,122,2.944946,249.618,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp16,192,1,1.000000,144,145,0.108361,14.723,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,attn,fp16,192,1,1.000000,144,145,0.160575,47.515,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp16,192,1,1.000000,144,145,0.130534,98.187,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp16,192,8,1.000000,144,145,0.142574,81.047,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,attn,fp16,192,8,1.000000,144,145,0.313759,100.422,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp16,192,8,1.000000,144,145,0.585794,118.196,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp16,192,16,1.000000,144,145,0.243187,84.360,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,attn,fp16,192,16,1.000000,144,145,0.561953,116.440,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp16,192,16,1.000000,144,145,0.930190,141.024,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp16,192,24,1.000000,144,145,0.352025,88.516,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,attn,fp16,192,24,1.000000,144,145,0.764489,131.786,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp16,192,24,1.000000,144,145,1.536608,163.186,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp16,192,32,1.000000,144,145,0.459433,92.735,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,attn,fp16,192,32,1.000000,144,145,1.088262,146.319,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp16,192,32,1.000000,144,145,1.763582,186.125,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp16,192,48,1.000000,144,145,0.681400,101.985,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,attn,fp16,192,48,1.000000,144,145,1.554966,179.147,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp16,192,48,1.000000,144,145,2.757430,234.368,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp16,192,64,1.000000,144,145,0.896573,109.610,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,attn,fp16,192,64,1.000000,144,145,2.173424,208.319,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp16,192,64,1.000000,144,145,3.386617,278.758,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp16,208,1,1.000000,169,170,0.109911,14.814,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,attn,fp16,208,1,1.000000,169,170,0.142574,47.928,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp16,208,1,1.000000,169,170,0.130296,98.241,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp16,208,8,1.000000,169,170,0.234008,80.811,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,attn,fp16,208,8,1.000000,169,170,0.317693,103.073,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp16,208,8,1.000000,169,170,0.528574,121.758,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp16,208,16,1.000000,169,170,0.346541,85.762,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,attn,fp16,208,16,1.000000,169,170,0.642538,121.124,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp16,208,16,1.000000,169,170,1.068711,148.344,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp16,208,24,1.000000,169,170,0.462532,90.713,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,attn,fp16,208,24,1.000000,169,170,0.895739,138.534,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp16,208,24,1.000000,169,170,1.509309,175.333,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp16,208,32,1.000000,169,170,0.590920,95.782,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,attn,fp16,208,32,1.000000,169,170,1.172185,157.553,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp16,208,32,1.000000,169,170,2.176762,202.368,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp16,208,48,1.000000,169,170,0.891328,105.860,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,attn,fp16,208,48,1.000000,169,170,1.644731,193.147,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp16,208,48,1.000000,169,170,3.028512,256.368,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp16,208,64,1.000000,169,170,1.136541,115.704,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,attn,fp16,208,64,1.000000,169,170,2.339959,229.147,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp16,208,64,1.000000,169,170,3.901601,310.368,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp16,224,1,1.000000,196,197,0.109673,14.914,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,attn,fp16,224,1,1.000000,196,197,0.158548,48.051,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp16,224,1,1.000000,196,197,0.150919,98.301,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp16,224,8,1.000000,196,197,0.234365,81.603,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,attn,fp16,224,8,1.000000,196,197,0.435114,105.924,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp16,224,8,1.000000,196,197,0.739813,125.831,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp16,224,16,1.000000,196,197,0.346541,87.860,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,attn,fp16,224,16,1.000000,196,197,0.734806,126.702,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp16,224,16,1.000000,196,197,1.163006,157.293,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp16,224,24,1.000000,196,197,0.566483,93.087,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,attn,fp16,224,24,1.000000,196,197,1.072526,148.313,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp16,224,24,1.000000,196,197,1.845837,188.756,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp16,224,32,1.000000,196,197,0.678182,99.048,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,attn,fp16,224,32,1.000000,196,197,1.365900,169.147,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp16,224,32,1.000000,196,197,2.238512,220.368,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp16,224,48,1.000000,196,197,1.004815,110.532,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,attn,fp16,224,48,1.000000,196,197,1.985431,209.811,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp16,224,48,1.000000,196,197,3.379464,283.145,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp16,224,64,1.000000,196,197,1.235366,122.235,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,attn,fp16,224,64,1.000000,196,197,2.606153,253.147,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp16,224,64,1.000000,196,197,4.623652,343.993,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp16,160,1,0.750000,100,76,0.108480,14.562,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,attn,fp16,160,1,0.750000,100,76,0.157714,45.627,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp16,160,1,0.750000,100,76,0.115395,95.871,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp16,160,8,0.750000,100,76,0.141621,79.368,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,attn,fp16,160,8,0.750000,100,76,0.207067,93.991,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp16,160,8,0.750000,100,76,0.284195,106.805,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp16,160,16,0.750000,100,76,0.235081,81.719,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,attn,fp16,160,16,0.750000,100,76,0.305176,101.038,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp16,160,16,0.750000,100,76,0.509739,119.180,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp16,160,24,0.750000,100,76,0.340343,84.649,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,attn,fp16,160,24,0.750000,100,76,0.409245,109.592,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp16,160,24,0.750000,100,76,0.891209,130.438,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp16,160,32,0.750000,100,76,0.355482,87.860,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,attn,fp16,160,32,0.750000,100,76,0.579715,117.209,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp16,160,32,0.750000,100,76,0.934362,143.711,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp16,160,48,0.750000,100,76,0.565410,93.438,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,attn,fp16,160,48,0.750000,100,76,0.744581,133.241,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp16,160,48,0.750000,100,76,1.536131,166.508,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp16,160,64,0.750000,100,76,0.679970,99.297,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,attn,fp16,160,64,0.750000,100,76,1.095891,149.272,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp16,160,64,0.750000,100,76,1.896024,190.555,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp16,176,1,0.750000,121,91,0.108480,14.639,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,attn,fp16,176,1,0.750000,121,91,0.154495,45.826,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp16,176,1,0.750000,121,91,0.115037,96.167,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp16,176,8,0.750000,121,91,0.151038,79.737,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,attn,fp16,176,8,0.750000,121,91,0.186205,95.045,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp16,176,8,0.750000,121,91,0.306726,108.915,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp16,176,16,0.750000,121,91,0.243902,83.551,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,attn,fp16,176,16,0.750000,121,91,0.363111,103.952,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp16,176,16,0.750000,121,91,0.774980,123.399,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp16,176,24,0.750000,121,91,0.352979,86.495,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,attn,fp16,176,24,0.750000,121,91,0.456929,113.940,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp16,176,24,0.750000,121,91,0.908732,139.167,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp16,176,32,0.750000,121,91,0.457287,90.040,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,attn,fp16,176,32,0.750000,121,91,0.636697,124.342,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp16,176,32,0.750000,121,91,1.153946,152.766,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp16,176,48,0.750000,121,91,0.669479,97.129,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,attn,fp16,176,48,0.750000,121,91,0.889540,142.104,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp16,176,48,0.750000,121,91,1.654506,180.747,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp16,176,64,0.750000,121,91,0.801444,105.860,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,attn,fp16,176,64,0.750000,121,91,1.182675,161.928,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp16,176,64,0.750000,121,91,2.268434,211.165,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp16,192,1,0.750000,144,109,0.108480,14.723,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,attn,fp16,192,1,0.750000,144,109,0.159025,46.063,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp16,192,1,0.750000,144,109,0.103593,96.523,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp16,192,8,0.750000,144,109,0.141382,81.047,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,attn,fp16,192,8,0.750000,144,109,0.262618,96.032,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp16,192,8,0.750000,144,109,0.464439,111.612,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp16,192,16,0.750000,144,109,0.241637,84.360,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,attn,fp16,192,16,0.750000,144,109,0.400305,109.553,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp16,192,16,0.750000,144,109,0.735641,130.200,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp16,192,24,0.750000,144,109,0.351906,88.516,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,attn,fp16,192,24,0.750000,144,109,0.622272,120.895,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp16,192,24,0.750000,144,109,1.073122,146.100,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp16,192,32,0.750000,144,109,0.459433,92.735,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,attn,fp16,192,32,0.750000,144,109,0.741243,131.131,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp16,192,32,0.750000,144,109,1.543283,163.344,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp16,192,48,0.750000,144,109,0.675201,101.985,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,attn,fp16,192,48,0.750000,144,109,1.154780,156.042,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp16,192,48,0.750000,144,109,1.849651,198.368,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp16,192,64,0.750000,144,109,0.899315,109.610,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,attn,fp16,192,64,0.750000,144,109,1.572132,177.803,ok,32,1152,12,4.0,0.81,96,4
RTX3090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp16,192,64,0.750000,144,109,2.772331,234.368,ok,32,1152,12,4.0,0.81,96,4
