device,cfg,layer_type,prec,img,bs,keep_ratio,L_patch,L_eff,avg_power_w,energy_mj,ms_event,status,depth,embed_dim,num_heads,mlp_ratio,complexity_ratio,head_dim,tp_world_size,runs,warmup
RTX2080Ti,vith_gridH_d32_e1280_h16_r4_0,mlp,fp16,176,64,1.000000,121,122,72.213500,391.464188,5.420928,ok,32,1280,16,4.000000,1.000000,80,4,10,5
RTX2080Ti,vith_gridH_d32_e1280_h16_r4_0,patch_embed,fp16,192,1,1.000000,144,145,65.865000,34.675341,0.526461,ok,32,1280,16,4.000000,1.000000,80,4,10,5
RTX2080Ti,vith_gridH_d32_e1280_h16_r4_0,attn,fp16,192,1,1.000000,144,145,65.593500,83.438710,1.272058,ok,32,1280,16,4.000000,1.000000,80,4,10,5
RTX2080Ti,vith_gridH_d32_e1280_h16_r4_0,mlp,fp16,192,1,1.000000,144,145,65.631500,47.054531,0.716950,ok,32,1280,16,4.000000,1.000000,80,4,10,5
RTX2080Ti,vith_gridH_d32_e1280_h16_r4_0,patch_embed,fp16,192,8,1.000000,144,145,65.741500,44.588305,0.678237,ok,32,1280,16,4.000000,1.000000,80,4,10,5
RTX2080Ti,vith_gridH_d32_e1280_h16_r4_0,attn,fp16,192,8,1.000000,144,145,66.482000,109.906765,1.653181,ok,32,1280,16,4.000000,1.000000,80,4,10,5
RTX2080Ti,vith_gridH_d32_e1280_h16_r4_0,mlp,fp16,192,8,1.000000,144,145,66.976500,81.516294,1.217088,ok,32,1280,16,4.000000,1.000000,80,4,10,5
RTX2080Ti,vith_gridH_d32_e1280_h16_r4_0,patch_embed,fp16,192,16,1.000000,144,145,66.263500,56.350480,0.850400,ok,32,1280,16,4.000000,1.000000,80,4,10,5
RTX2080Ti,vith_gridH_d32_e1280_h16_r4_0,attn,fp16,192,16,1.000000,144,145,68.098500,141.747082,2.081501,ok,32,1280,16,4.000000,1.000000,80,4,10,5
RTX2080Ti,vith_gridH_d32_e1280_h16_r4_0,mlp,fp16,192,16,1.000000,144,145,67.306500,138.702864,2.060765,ok,32,1280,16,4.000000,1.000000,80,4,10,5
RTX2080Ti,vith_gridH_d32_e1280_h16_r4_0,patch_embed,fp16,192,24,1.000000,144,145,66.272000,72.771322,1.098070,ok,32,1280,16,4.000000,1.000000,80,4,10,5
RTX2080Ti,vith_gridH_d32_e1280_h16_r4_0,attn,fp16,192,24,1.000000,144,145,69.196500,198.525975,2.869018,ok,32,1280,16,4.000000,1.000000,80,4,10,5
RTX2080Ti,vith_gridH_d32_e1280_h16_r4_0,mlp,fp16,192,24,1.000000,144,145,68.403000,193.992222,2.836019,ok,32,1280,16,4.000000,1.000000,80,4,10,5
RTX2080Ti,vith_gridH_d32_e1280_h16_r4_0,patch_embed,fp16,192,32,1.000000,144,145,67.014500,92.711613,1.383456,ok,32,1280,16,4.000000,1.000000,80,4,10,5
RTX2080Ti,vith_gridH_d32_e1280_h16_r4_0,attn,fp16,192,32,1.000000,144,145,68.522000,240.667244,3.512262,ok,32,1280,16,4.000000,1.000000,80,4,10,5
RTX2080Ti,vith_gridH_d32_e1280_h16_r4_0,mlp,fp16,192,32,1.000000,144,145,69.331000,238.451385,3.439318,ok,32,1280,16,4.000000,1.000000,80,4,10,5
